CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12531,14,1,125.22,5,One-Time
12546,46,3,1141.5,2,Regular
15827,72,15,1641.48,-1,Outlier
17515,30,4,639.02,1,Loyal
14386,296,1,142.4,6,At-Risk
16202,360,1,365.27,4,Churned
13853,8,2,1056.94,-1,Outlier
17771,56,2,245.81,3,Outlier
15803,50,1,415.82000000000005,5,One-Time
12418,112,1,668.58,-1,Outlier
12680,0,4,862.81,1,Loyal
17375,189,4,372.5,-1,Outlier
18042,53,1,165.04999999999998,5,One-Time
18045,44,1,189.4,5,One-Time
16321,71,6,230.70000000000002,-1,Outlier
17768,7,3,2273.1800000000003,-1,Outlier
14910,2,5,389.86,-1,Outlier
18167,3,4,1355.51,-1,Outlier
17253,17,1,178.26,5,One-Time
15032,255,4,4464.1,-1,Outlier
16086,58,6,1119.31,-1,Outlier
14618,8,4,538.59,1,Loyal
14642,58,1,96.12,5,One-Time
17917,44,3,341.28,2,Regular
14761,58,2,255.9,3,Outlier
13859,325,1,201.16,6,At-Risk
14904,1,2,1025.44,-1,Outlier
14246,110,3,1474.06,-1,Outlier
17777,24,3,665.86,2,Regular
13329,31,3,740.4,2,Regular
14508,21,2,276.42,3,Outlier
12659,29,1,91.68,5,One-Time
15148,10,1,301.29,5,One-Time
12540,19,18,13309.039999999999,-1,Outlier
14359,18,4,882.58,1,Loyal
15407,33,4,1056.44,1,Loyal
15544,8,10,3542.51,-1,Outlier
13856,168,4,363.4,-1,Outlier
16080,81,3,176.6,-1,Outlier
13067,81,1,115.46000000000001,5,One-Time
17500,16,3,1138.0,2,Regular
15300,63,1,496.44,5,One-Time
15023,2,12,6763.16,-1,Outlier
12397,35,2,2409.9,-1,Outlier
17643,372,1,101.55,4,Churned
12781,20,3,707.72,2,Regular
14231,178,4,822.0600000000001,-1,Outlier
15949,16,2,364.72,3,Outlier
15014,42,2,260.17,3,Outlier
16872,76,3,680.02,2,Regular
13323,2,5,787.85,-1,Outlier
14621,0,6,1765.76,-1,Outlier
13314,1,4,578.66,1,Loyal
15163,17,2,304.47,3,Outlier
17262,51,5,1253.3600000000001,-1,Outlier
17256,106,2,240.0,-1,Outlier
12522,38,2,192.72,3,Outlier
17125,49,1,259.35,5,One-Time
14487,26,7,1183.58,-1,Outlier
17110,164,1,163.29999999999998,6,At-Risk
14499,25,3,815.32,2,Regular
13832,17,2,40.949999999999996,3,Outlier
14121,3,5,2740.3,-1,Outlier
13710,31,1,180.48,5,One-Time
12650,2,1,314.44,5,One-Time
17247,14,1,282.19,5,One-Time
17006,4,4,781.78,1,Loyal
15821,43,2,570.96,3,Outlier
15157,3,4,1869.5,-1,Outlier
14764,43,2,250.55,3,Outlier
14770,231,2,876.42,-1,Outlier
16327,13,6,3844.22,-1,Outlier
18170,32,3,980.31,2,Regular
16059,65,6,1459.8600000000001,-1,Outlier
17530,0,10,2385.0,-1,Outlier
15797,112,4,2207.4,-1,Outlier
16193,236,1,314.45,6,At-Risk
15550,3,4,575.63,1,Loyal
12811,260,3,514.85,-1,Outlier
17527,53,5,888.86,-1,Outlier
16455,63,7,1841.18,-1,Outlier
16342,74,4,322.41,-1,Outlier
15958,73,1,104.35,5,One-Time
16586,248,1,463.95,-1,Outlier
17786,84,2,278.74,3,Outlier
13186,39,4,1539.69,-1,Outlier
15678,52,1,352.7,5,One-Time
13317,63,7,2140.07,-1,Outlier
12674,11,5,1919.31,-1,Outlier
16848,52,1,281.42,5,One-Time
13963,307,4,664.54,-1,Outlier
14901,10,10,1414.99,-1,Outlier
12406,21,3,3280.75,-1,Outlier
12653,148,2,2209.85,-1,Outlier
13570,242,1,239.49,6,At-Risk
17134,106,2,425.0,3,Outlier
13722,119,4,2369.16,-1,Outlier
15696,32,9,2644.46,-1,Outlier
12924,87,5,929.95,-1,Outlier
17789,280,1,225.9,6,At-Risk
14779,280,3,386.15,-1,Outlier
17914,3,1,336.43,5,One-Time
17512,28,11,2920.04,-1,Outlier
16208,44,2,664.26,3,Outlier
15434,7,6,997.48,-1,Outlier
14505,16,9,5818.7,-1,Outlier
13064,12,4,1119.49,1,Loyal
15952,33,4,806.57,1,Loyal
15955,23,15,4389.81,-1,Outlier
13061,71,1,248.61,5,One-Time
17920,3,17,4204.1,-1,Outlier
16985,16,11,5461.62,-1,Outlier
15419,24,1,135.86,5,One-Time
13439,254,1,283.71,6,At-Risk
12936,16,5,1012.9,0,VIP
15562,351,1,134.55,4,Churned
17637,30,2,547.0600000000001,3,Outlier
13046,30,2,629.31,3,Outlier
16190,39,1,215.08,5,One-Time
16997,287,3,702.0,-1,Outlier
13728,36,6,1016.14,-1,Outlier
13850,87,2,1586.81,-1,Outlier
16324,127,3,428.68,-1,Outlier
15815,63,5,2100.6,-1,Outlier
15675,80,3,323.69,-1,Outlier
12412,74,3,1226.88,-1,Outlier
15556,23,1,279.77,5,One-Time
17384,18,2,336.4,3,Outlier
12933,23,4,606.28,1,Loyal
15422,322,2,97.7,-1,Outlier
16345,43,1,575.41,5,One-Time
13829,358,1,-102.0,-1,Outlier
16589,70,3,459.24,2,Regular
13978,14,2,196.79000000000002,3,Outlier
15410,83,8,3450.84,-1,Outlier
17649,134,2,861.74,-1,Outlier
17908,373,1,243.28,4,Churned
14883,18,7,756.64,-1,Outlier
16863,28,3,481.35,2,Regular
12784,8,2,574.42,3,Outlier
15940,310,2,31.799999999999997,-1,Outlier
16071,44,1,326.24,5,One-Time
12793,334,2,545.48,-1,Outlier
18027,98,1,115.31,-1,Outlier
15809,35,6,399.21,-1,Outlier
17923,281,1,207.50000000000003,6,At-Risk
16351,332,1,153.9,-1,Outlier
14639,51,7,2952.34,-1,Outlier
16482,15,1,220.62,5,One-Time
17646,218,4,995.6600000000001,-1,Outlier
15291,25,16,4596.51,-1,Outlier
13070,191,1,228.8,6,At-Risk
17509,57,9,6100.74,-1,Outlier
16598,276,2,140.7,-1,Outlier
13707,266,2,806.41,-1,Outlier
17899,158,1,155.8,6,At-Risk
17634,35,9,2361.9700000000003,-1,Outlier
17250,3,2,384.52,3,Outlier
17265,138,2,562.9,3,Outlier
12665,324,2,61.75,-1,Outlier
13838,5,4,691.73,1,Loyal
17652,24,13,4737.13,-1,Outlier
14886,252,1,364.8,6,At-Risk
13576,9,19,6703.3,-1,Outlier
14645,156,2,597.09,-1,Outlier
14511,10,6,1267.4099999999999,-1,Outlier
16729,35,22,7076.28,-1,Outlier
17238,2,17,3744.65,-1,Outlier
15038,42,7,665.59,-1,Outlier
14624,56,2,225.85,3,Outlier
15041,169,1,180.35,6,At-Risk
13725,49,9,1809.81,-1,Outlier
16470,51,5,757.44,-1,Outlier
16601,40,1,244.79999999999998,5,One-Time
15145,3,4,1194.73,1,Loyal
14636,35,2,609.85,3,Outlier
12403,49,2,409.7,3,Outlier
14368,319,1,155.0,6,At-Risk
13588,15,10,2445.12,-1,Outlier
16205,30,4,761.38,1,Loyal
14496,311,2,538.8100000000001,-1,Outlier
13198,9,7,3384.09,-1,Outlier
13192,94,2,911.94,-1,Outlier
13308,22,4,1367.6100000000001,-1,Outlier
16717,8,7,3278.36,-1,Outlier
15687,8,10,2981.5,-1,Outlier
15806,45,3,784.58,2,Regular
12656,16,6,3982.72,-1,Outlier
12519,63,1,340.84,5,One-Time
15303,289,1,574.02,-1,Outlier
15547,6,14,4954.84,-1,Outlier
18036,31,3,405.62,2,Regular
17259,147,2,603.37,3,Outlier
13177,64,1,282.45,5,One-Time
13436,1,1,196.89,5,One-Time
15297,9,4,635.04,1,Loyal
15160,356,1,158.16,4,Churned
13451,25,6,2916.45,-1,Outlier
17387,19,2,784.11,3,Outlier
14776,50,12,2195.58,-1,Outlier
17122,118,1,138.32,-1,Outlier
16979,3,7,1809.05,-1,Outlier
16592,3,17,4073.28,-1,Outlier
12802,183,2,412.58,3,Outlier
18164,30,2,394.7,3,Outlier
18176,353,2,448.65,-1,Outlier
16083,100,2,1317.62,-1,Outlier
13972,70,2,190.25,3,Outlier
16458,2,18,3482.7400000000002,-1,Outlier
13332,13,1,350.9,5,One-Time
13844,10,1,361.62,5,One-Time
17396,38,8,7330.8,-1,Outlier
14889,335,1,135.9,-1,Outlier
16214,170,3,1062.75,-1,Outlier
17905,70,4,800.24,-1,Outlier
16583,373,1,233.45,4,Churned
14502,19,12,2351.02,-1,Outlier
18048,202,2,172.29000000000002,3,Outlier
14907,2,8,3478.85,-1,Outlier
18024,152,3,236.77999999999997,-1,Outlier
16461,177,1,151.42,6,At-Risk
16869,22,5,805.62,0,VIP
15142,45,1,498.74,5,One-Time
15416,64,5,3974.37,-1,Outlier
15565,49,2,173.16,3,Outlier
15026,79,3,469.0,2,Regular
16348,31,7,1469.45,-1,Outlier
16479,9,2,300.83,3,Outlier
16723,90,2,589.15,3,Outlier
14356,59,3,666.9399999999999,2,Regular
17128,334,1,157.09,-1,Outlier
14234,21,4,775.46,1,Loyal
13058,24,3,271.40000000000003,2,Regular
13305,3,10,2000.86,-1,Outlier
16866,140,3,207.73999999999998,-1,Outlier
15812,106,5,1801.14,-1,Outlier
17765,158,3,371.88,-1,Outlier
14240,29,2,890.34,3,Outlier
14752,43,1,389.64,5,One-Time
18185,248,1,304.25,6,At-Risk
17521,23,4,721.9599999999999,1,Loyal
16732,31,1,603.75,-1,Outlier
16714,218,4,911.53,-1,Outlier
14514,60,3,1055.35,-1,Outlier
17631,1,3,528.33,2,Regular
14362,21,1,161.2,5,One-Time
16988,4,1,126.12,5,One-Time
14880,76,3,706.19,2,Regular
12939,63,8,11581.8,-1,Outlier
17503,2,2,558.96,3,Outlier
17655,10,8,2571.7400000000002,-1,Outlier
18155,74,4,347.82,-1,Outlier
12930,77,3,409.9,2,Regular
17268,107,4,763.64,-1,Outlier
13969,6,19,8986.69,-1,Outlier
14100,137,1,194.9,-1,Outlier
12790,191,1,324.92,-1,Outlier
17658,10,3,485.88,2,Regular
13466,99,2,297.95,3,Outlier
16613,69,1,618.59,-1,Outlier
17524,360,1,145.0,4,Churned
16976,266,1,251.51999999999998,6,At-Risk
17119,2,3,593.61,2,Regular
16875,63,6,2023.47,-1,Outlier
13049,63,2,656.6800000000001,3,Outlier
15276,65,1,135.31,5,One-Time
14755,9,12,4965.38,-1,Outlier
15553,59,1,437.23,5,One-Time
17783,71,2,283.47,3,Outlier
17911,8,1,366.23,5,One-Time
13460,28,2,183.44,3,Outlier
16735,78,6,2269.21,-1,Outlier
15800,106,2,699.08,3,Outlier
14517,32,2,330.45,3,Outlier
15690,3,2,239.76,3,Outlier
15428,14,1,93.78,5,One-Time
16065,364,1,372.09,4,Churned
12388,15,6,2780.66,-1,Outlier
12394,63,2,1272.48,-1,Outlier
16062,9,4,1153.62,1,Loyal
14758,144,4,1484.06,-1,Outlier
13052,211,1,348.15000000000003,-1,Outlier
16720,25,1,155.24,5,One-Time
14237,372,1,161.0,4,Churned
16473,164,4,314.86,-1,Outlier
17506,69,2,294.29,3,Outlier
18030,3,3,220.7,-1,Outlier
12391,21,1,460.89,5,One-Time
15681,17,6,946.36,-1,Outlier
17640,86,1,621.66,-1,Outlier
17893,224,1,112.25,6,At-Risk
13183,7,9,3957.78,-1,Outlier
18161,9,6,1612.79,-1,Outlier
16464,19,3,1314.68,-1,Outlier
12808,36,3,483.65000000000003,2,Regular
16851,3,3,342.45,2,Regular
13189,18,2,260.68,3,Outlier
15937,63,1,145.35,5,One-Time
13984,26,6,488.03,-1,Outlier
12409,78,4,11056.93,-1,Outlier
16738,297,1,3.75,-1,Outlier
14383,37,3,1247.69,2,Regular
15535,172,5,459.9,-1,Outlier
18033,64,1,97.97,5,One-Time
14243,8,11,2535.88,-1,Outlier
16610,218,1,75.66,-1,Outlier
16217,234,3,259.39000000000004,-1,Outlier
13448,16,7,3465.67,-1,Outlier
15541,113,1,85.13000000000001,-1,Outlier
13591,64,3,1117.13,-1,Outlier
17131,4,5,2463.17,-1,Outlier
13975,30,7,2503.23,-1,Outlier
13579,14,2,467.04,3,Outlier
14371,294,1,100.5,6,At-Risk
16726,25,5,1382.02,0,VIP
12668,6,5,3743.18,-1,Outlier
13704,4,10,2295.31,-1,Outlier
18173,86,4,2106.84,-1,Outlier
15017,33,1,125.58,5,One-Time
12528,8,7,1922.28,-1,Outlier
12662,0,12,3817.08,-1,Outlier
13043,253,2,471.57,-1,Outlier
17774,96,5,1215.46,-1,Outlier
16744,10,7,1304.76,-1,Outlier
14627,311,1,-21.85,-1,Outlier
13990,212,1,311.3,-1,Outlier
14898,22,7,1228.32,-1,Outlier
13841,252,1,85.0,6,At-Risk
16330,17,4,242.21,-1,Outlier
13174,15,3,2817.03,-1,Outlier
16211,80,2,542.77,3,Outlier
12942,130,3,683.9,-1,Outlier
12915,148,2,363.65,3,Outlier
13320,69,5,1491.7,-1,Outlier
17244,52,1,954.9,-1,Outlier
16339,283,1,109.95,6,At-Risk
17107,32,7,10380.43,-1,Outlier
15035,89,1,252.73000000000002,5,One-Time
13573,49,2,294.4,3,Outlier
14377,190,2,617.05,-1,Outlier
18158,8,3,451.75,2,Regular
14493,6,6,2362.84,-1,Outlier
13055,63,4,1201.96,-1,Outlier
15154,73,2,240.27,3,Outlier
14633,265,1,344.90000000000003,6,At-Risk
14258,8,10,12650.08,-1,Outlier
12704,6,9,2220.84,-1,Outlier
13621,116,1,213.85,5,One-Time
15708,40,8,3329.7200000000003,-1,Outlier
18084,15,2,87.52999999999999,3,Outlier
14657,17,5,838.27,0,VIP
15065,37,5,3135.98,-1,Outlier
15440,54,3,383.68,2,Regular
17694,141,1,283.12,-1,Outlier
13600,311,1,219.52,6,At-Risk
14666,23,1,195.25,5,One-Time
17298,100,2,498.42,3,Outlier
17405,0,4,967.22,1,Loyal
15443,1,8,3212.16,-1,Outlier
15860,40,8,977.21,-1,Outlier
17033,85,3,1030.14,-1,Outlier
18075,22,11,2538.7200000000003,-1,Outlier
14404,33,7,1434.72,-1,Outlier
18218,205,3,626.38,-1,Outlier
15589,252,4,456.58,-1,Outlier
13615,312,2,399.99,-1,Outlier
16247,169,1,114.56,6,At-Risk
15330,31,2,714.96,3,Outlier
14130,318,1,483.86,-1,Outlier
14139,45,1,415.82,5,One-Time
14133,129,4,590.3399999999999,-1,Outlier
16107,17,7,3204.1600000000003,-1,Outlier
15458,24,1,161.64,5,One-Time
18200,105,1,163.8,-1,Outlier
12561,302,1,238.85,6,At-Risk
12552,38,2,437.82,3,Outlier
15577,150,3,258.88,-1,Outlier
13868,6,2,3192.54,-1,Outlier
15044,18,18,7629.38,-1,Outlier
13630,4,8,1995.68,-1,Outlier
12832,31,2,383.03,3,Outlier
17950,71,4,472.12,-1,Outlier
14532,235,4,932.85,-1,Outlier
12421,15,5,806.27,0,VIP
15970,303,1,314.1,-1,Outlier
17673,0,7,1622.22,-1,Outlier
14261,50,2,1163.45,-1,Outlier
13097,32,11,5893.32,-1,Outlier
16119,7,2,423.36,3,Outlier
16756,214,1,239.4,6,At-Risk
13871,22,14,6389.8,-1,Outlier
16360,4,7,3411.69,-1,Outlier
14806,74,1,193.39000000000001,5,One-Time
16881,66,1,432.0,5,One-Time
15318,3,1,312.62,5,One-Time
12448,43,1,449.45,5,One-Time
14675,15,1,604.75,-1,Outlier
15598,34,2,235.68,3,Outlier
15857,18,1,297.0,5,One-Time
13079,3,5,220.10000000000002,-1,Outlier
14660,86,2,285.74,3,Outlier
13481,45,6,1776.81,-1,Outlier
15327,52,1,208.75,5,One-Time
17164,32,8,2466.4,-1,Outlier
17941,130,1,304.56,-1,Outlier
16762,19,3,1501.38,-1,Outlier
14651,66,2,654.6,3,Outlier
13103,39,1,243.94,5,One-Time
17670,227,1,205.7,6,At-Risk
12683,3,16,8221.09,-1,Outlier
18194,63,2,896.0,3,Outlier
12427,11,4,708.37,1,Loyal
17676,3,7,1383.27,-1,Outlier
17295,28,3,556.95,2,Regular
12966,9,1,160.18,5,One-Time
17402,4,13,2633.85,-1,Outlier
13365,8,3,2191.22,-1,Outlier
18078,216,2,336.13,3,Outlier
13999,9,13,3865.26,-1,Outlier
13341,260,1,775.85,-1,Outlier
12701,79,2,797.71,3,Outlier
16515,51,5,1627.13,-1,Outlier
12567,22,11,9114.94,-1,Outlier
17155,17,2,251.70000000000002,3,Outlier
12957,3,9,3979.04,-1,Outlier
14788,6,2,679.4399999999999,3,Outlier
16902,115,1,1706.88,-1,Outlier
15988,18,1,158.03,5,One-Time
14020,16,2,642.8,3,Outlier
17956,248,1,12.75,-1,Outlier
16488,32,4,492.2,1,Loyal
14782,319,1,200.10000000000002,6,At-Risk
12442,2,1,172.06,5,One-Time
16253,31,3,3665.62,-1,Outlier
16506,19,2,90.30000000000001,3,Outlier
14937,56,4,1617.63,-1,Outlier
13338,153,2,431.82,3,Outlier
14803,161,3,845.55,-1,Outlier
14520,1,2,270.6,3,Outlier
14416,21,2,490.22,3,Outlier
13475,190,4,1431.78,-1,Outlier
13883,0,6,2538.75,-1,Outlier
16485,76,1,363.65,5,One-Time
15452,29,3,538.73,2,Regular
16899,7,6,1281.56,-1,Outlier
16747,24,3,826.96,2,Regular
14282,2,15,3729.34,-1,Outlier
13207,14,2,250.26000000000002,3,Outlier
15839,24,4,1020.74,1,Loyal
17426,3,7,5022.26,-1,Outlier
18087,97,3,3770.1199999999994,-1,Outlier
16357,32,3,658.88,2,Regular
16750,44,5,623.93,-1,Outlier
17289,31,4,936.16,1,Loyal
18215,88,1,299.34000000000003,5,One-Time
17819,71,8,3661.0699999999997,-1,Outlier
15181,65,4,680.28,-1,Outlier
16229,86,2,1010.6,-1,Outlier
14142,372,1,311.81,4,Churned
16643,245,1,487.51,-1,Outlier
14395,1,10,3471.91,-1,Outlier
18081,35,3,343.45,2,Regular
12433,0,7,13375.87,-1,Outlier
13886,70,1,243.56,5,One-Time
14800,47,13,4236.34,-1,Outlier
15836,44,2,117.47,3,Outlier
16098,87,7,2005.63,-1,Outlier
16619,253,2,204.41,3,Outlier
12582,238,2,511.36,-1,Outlier
17274,34,1,111.97999999999999,5,One-Time
14389,8,3,999.72,2,Regular
13210,93,1,353.48,5,One-Time
15178,259,1,40.5,6,At-Risk
15717,233,1,150.3,6,At-Risk
14931,4,6,964.6800000000001,-1,Outlier
16113,182,1,161.38,6,At-Risk
15306,63,3,1174.35,-1,Outlier
14148,233,1,157.2,6,At-Risk
12424,162,2,1760.96,-1,Outlier
16771,32,5,2246.81,-1,Outlier
17667,65,5,2055.51,-1,Outlier
13085,157,3,272.38,-1,Outlier
15184,28,2,406.76,3,Outlier
12695,6,4,582.1,1,Loyal
18188,14,4,1998.49,-1,Outlier
16893,366,1,145.93,4,Churned
14264,154,3,319.47,-1,Outlier
15199,58,4,1268.7,-1,Outlier
17554,0,5,1952.45,-1,Outlier
13487,57,3,575.4,2,Regular
16768,47,4,458.04,-1,Outlier
17557,13,3,541.46,2,Regular
12963,7,9,1841.03,-1,Outlier
17024,44,3,95.85,-1,Outlier
17685,16,7,3191.53,-1,Outlier
17536,176,1,76.5,-1,Outlier
12430,42,1,256.4,5,One-Time
18212,325,1,248.42,6,At-Risk
15074,104,1,748.87,-1,Outlier
14285,20,4,1910.01,-1,Outlier
16878,24,2,0.0,3,Outlier
12451,10,6,8933.52,-1,Outlier
13347,69,1,341.36,5,One-Time
12436,99,1,509.01,-1,Outlier
14410,15,10,576.3,-1,Outlier
13606,28,3,280.53999999999996,2,Regular
12823,74,5,1759.5,-1,Outlier
14407,106,7,2111.08,-1,Outlier
14276,87,4,1019.39,-1,Outlier
12948,15,8,2053.7,-1,Outlier
13731,218,2,610.59,-1,Outlier
15568,2,3,758.29,2,Regular
17560,94,5,854.95,-1,Outlier
15175,71,1,224.14,5,One-Time
15985,122,3,1037.42,-1,Outlier
16244,211,2,1522.75,-1,Outlier
14523,107,1,241.09,-1,Outlier
17030,63,1,146.87,5,One-Time
13892,26,4,632.97,1,Loyal
12686,371,1,89.14,4,Churned
17286,21,1,153.92,5,One-Time
13499,17,6,1146.96,-1,Outlier
16116,205,2,592.88,-1,Outlier
17813,13,6,1714.6,-1,Outlier
12689,25,2,1247.61,-1,Outlier
17551,358,1,306.84,4,Churned
15729,197,2,62.0,-1,Outlier
15720,23,1,598.73,-1,Outlier
13082,125,10,3595.48,-1,Outlier
16491,46,1,731.5,-1,Outlier
17140,246,1,465.32,-1,Outlier
17146,105,3,749.78,-1,Outlier
16101,8,2,1245.96,-1,Outlier
16759,7,4,772.84,1,Loyal
15071,93,2,982.07,-1,Outlier
13356,79,1,768.24,-1,Outlier
16628,29,6,2183.04,-1,Outlier
13493,274,2,618.63,-1,Outlier
17301,20,1,197.63,5,One-Time
12814,101,1,125.92,-1,Outlier
15312,74,5,921.1,-1,Outlier
15845,17,9,3650.87,-1,Outlier
15315,63,3,551.54,2,Regular
16494,296,1,826.53,-1,Outlier
18203,156,1,160.42000000000002,6,At-Risk
14124,83,1,419.58000000000004,5,One-Time
16092,98,4,779.36,-1,Outlier
16104,61,1,302.36,5,One-Time
15714,11,2,330.88,3,Outlier
14672,234,2,765.55,-1,Outlier
16777,79,2,226.35,3,Outlier
17423,44,3,663.63,2,Regular
15574,177,4,702.25,-1,Outlier
13094,20,13,1708.8600000000001,-1,Outlier
16887,34,1,194.88,5,One-Time
12826,2,8,1468.1200000000001,-1,Outlier
15976,164,2,430.94,3,Outlier
15723,364,1,203.1,4,Churned
15205,84,3,648.8299999999999,2,Regular
13213,56,6,1518.43,-1,Outlier
14267,150,4,1279.09,-1,Outlier
13740,240,1,350.75,6,At-Risk
12829,321,3,253.05,-1,Outlier
13880,20,13,3219.77,-1,Outlier
18072,154,2,-5.329070518200751e-15,-1,Outlier
14535,58,4,2841.09,-1,Outlier
14154,238,2,1345.62,-1,Outlier
16354,62,2,395.8,3,Outlier
16366,18,1,327.3,5,One-Time
16616,14,2,500.42,3,Outlier
15449,25,4,971.22,1,Loyal
12564,260,1,456.9,-1,Outlier
13627,58,6,1624.02,-1,Outlier
14916,70,5,1264.84,-1,Outlier
14002,133,2,529.73,3,Outlier
16497,49,6,2965.69,-1,Outlier
15062,70,4,987.86,-1,Outlier
15705,200,1,143.1,6,At-Risk
17015,28,3,1842.56,-1,Outlier
14270,331,1,492.65000000000003,-1,Outlier
13862,17,9,2187.31,-1,Outlier
17027,78,7,848.59,-1,Outlier
15047,269,1,343.62,6,At-Risk
17432,17,2,365.76,3,Outlier
12713,0,1,848.55,-1,Outlier
13877,85,1,117.24,5,One-Time
13752,123,6,1186.28,-1,Outlier
16625,274,1,333.08,6,At-Risk
15068,45,2,553.36,3,Outlier
16363,52,1,109.36000000000001,5,One-Time
13368,256,2,623.4,-1,Outlier
14401,3,14,4039.98,-1,Outlier
12817,280,1,166.04,6,At-Risk
16110,44,3,1337.48,-1,Outlier
13344,67,3,2543.72,-1,Outlier
16378,246,3,362.95,-1,Outlier
16884,37,2,429.84000000000003,3,Outlier
15321,48,4,2650.73,-1,Outlier
12838,33,2,683.13,3,Outlier
16384,89,2,584.5,3,Outlier
14785,9,2,77.4,3,Outlier
14934,72,3,1888.84,-1,Outlier
13743,2,8,1340.1499999999999,-1,Outlier
12951,8,7,1042.07,-1,Outlier
13484,240,1,313.8,6,At-Risk
14127,122,3,709.71,-1,Outlier
17795,179,2,350.39,3,Outlier
14529,59,3,620.04,2,Regular
17542,269,1,170.75,6,At-Risk
12579,72,2,410.72,3,Outlier
17545,42,3,645.96,2,Regular
13091,20,2,319.82,3,Outlier
14538,64,2,388.25,3,Outlier
17429,120,4,512.12,-1,Outlier
13106,128,2,59.5,-1,Outlier
16637,31,5,1124.59,0,VIP
18209,28,1,139.10000000000002,5,One-Time
13216,267,1,333.74,6,At-Risk
16250,260,2,389.44,3,Outlier
13993,31,10,3409.66,-1,Outlier
12844,28,2,325.96000000000004,3,Outlier
17158,31,3,1266.97,2,Regular
17932,28,3,1331.57,-1,Outlier
13362,2,5,3085.4900000000002,-1,Outlier
16774,67,5,654.92,-1,Outlier
15571,11,4,650.4300000000001,1,Loyal
15699,17,1,309.65,5,One-Time
17548,217,2,-141.48,-1,Outlier
14273,50,4,559.97,1,Loyal
14014,76,1,505.18,5,One-Time
15053,4,3,697.79,2,Regular
18069,25,6,2021.82,-1,Outlier
14669,241,3,1269.99,-1,Outlier
13758,11,7,3190.55,-1,Outlier
13225,2,8,6083.04,-1,Outlier
17679,52,2,1992.1100000000001,-1,Outlier
14413,361,1,122.7,4,Churned
18191,261,1,207.79999999999998,6,At-Risk
16509,296,1,363.7,-1,Outlier
16753,57,1,223.92000000000002,5,One-Time
14023,6,2,584.07,3,Outlier
15592,46,1,388.58,5,One-Time
15464,337,1,1048.85,-1,Outlier
15854,3,12,2974.65,-1,Outlier
17929,10,5,834.5,-1,Outlier
17408,162,1,32.65,-1,Outlier
13874,357,1,540.45,-1,Outlier
14794,2,8,1272.11,-1,Outlier
13737,199,1,339.59999999999997,-1,Outlier
16905,4,8,3085.48,-1,Outlier
15187,1,17,4670.08,-1,Outlier
17411,11,4,748.94,1,Loyal
17816,36,4,36.56,-1,Outlier
17152,194,4,1503.5,-1,Outlier
16503,106,5,1421.43,-1,Outlier
17420,49,3,598.83,2,Regular
14005,9,5,2874.72,-1,Outlier
17414,43,2,778.0,3,Outlier
13359,58,2,431.26,3,Outlier
16500,4,6,400.86,-1,Outlier
17664,18,2,604.64,3,Outlier
15973,235,2,99.77000000000002,-1,Outlier
12445,21,1,133.4,5,One-Time
16122,72,4,684.4200000000001,-1,Outlier
17018,40,2,920.1,3,Outlier
17691,357,2,290.40000000000003,-1,Outlier
16226,202,3,255.12,-1,Outlier
15193,60,1,499.32,5,One-Time
13889,92,1,416.90000000000003,-1,Outlier
14544,23,2,2024.45,-1,Outlier
12576,35,6,1306.98,-1,Outlier
15059,40,10,1325.82,-1,Outlier
16369,17,3,1553.66,-1,Outlier
13755,3,10,2154.68,-1,Outlier
17926,132,2,397.29,3,Outlier
15467,8,4,511.88,1,Loyal
16634,222,2,217.9,3,Outlier
16241,9,13,2607.87,-1,Outlier
16232,32,5,983.23,0,VIP
12558,1,2,1.0658141036401503e-14,3,Outlier
15437,261,1,200.16,6,At-Risk
15967,22,2,418.83,3,Outlier
15333,207,1,1028.56,-1,Outlier
16372,32,2,367.93,3,Outlier
13496,10,3,617.93,2,Regular
14547,3,9,3986.7400000000002,-1,Outlier
14541,58,8,1461.65,-1,Outlier
13350,15,3,910.72,2,Regular
17277,227,2,1065.3500000000001,-1,Outlier
13865,57,4,501.56,-1,Outlier
12820,2,4,942.34,1,Loyal
12710,96,4,1130.57,-1,Outlier
18066,74,1,318.0,5,One-Time
14913,35,4,1227.43,1,Loyal
17935,137,2,145.79,-1,Outlier
14145,46,5,3148.2,-1,Outlier
12707,291,1,603.42,-1,Outlier
17682,9,7,2459.33,-1,Outlier
12573,226,1,160.54000000000002,6,At-Risk
17947,36,1,176.68,5,One-Time
15050,24,4,1727.17,-1,Outlier
13761,49,2,1070.65,-1,Outlier
13228,80,1,358.0,5,One-Time
13603,25,1,164.34,5,One-Time
12945,287,1,462.95,-1,Outlier
16235,40,6,858.41,-1,Outlier
12841,4,26,3876.4,-1,Outlier
15830,28,2,547.7,3,Outlier
16765,293,1,34.0,-1,Outlier
13618,173,1,177.34,6,At-Risk
